Website,Headline,Description,Link,Content Page
http://www.nextgov.com/,"Pentagon Still Hammering Out Acquisition Strategies Needed to Enable DevSecOps, Officials Say","...DOD officials.  Katie Arrington, chief information security officer for DOD’s acquisition office, said DOD has more work to do on changing workforce culture within the Pentagon around DevSecOps...",https://www.newsdesk.lexisnexis.com/click/?a=43377073413&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=35672&fmi=649525401&e=TmV4dGdvdg&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcwNzM0MTMmcD0xNGUmdj0xJng9cU1tWnJOaWRQMU9QMXFTNHFfVVlDUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=f5f83700e83dfb163685e20d14eb6846,1369.html
https://www.americanbanker.com/,DigMo 2020: How Can Fintechs Best Position Themselves For an Acquisition?,...the entire financial services spectrum. But what does the actual acquisition process look like? What should fledgling fintechs consider if they are looking...,https://www.newsdesk.lexisnexis.com/click/?a=43377099080&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=2380&fmi=169659706&e=QW1lcmljYW4gQmFua2Vy&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcwOTkwODAmcD0xNGUmdj0xJng9b3pxZDZ6MDZyN1BoVGM5UmJNRVBZdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=30af476c609dee224e5cce286282e47e,1370.html
https://seekingalpha.com/,EQT eyes takeover of CNX Resources - Bloomberg,CNX Resources (CNX +11.8%) is halted after a Bloomberg...,https://www.newsdesk.lexisnexis.com/click/?a=43377353762&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzczNTM3NjImcD0xNGUmdj0xJng9UllnLUhnMVBBckRBV2hwd3cxb0VsQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=aa992d743a26f240306e0c593c8d203f,1371.html
http://www.pope.af.mil/,Program prepares acquisition professionals for future challenges,"...fourth year of operations and ninth cohort of students, the Advanced Tactical Acquisition Corps (ATAC) program continues to groom the next generation of Air Force and Space Force acquisition...",https://www.newsdesk.lexisnexis.com/click/?a=43377370026&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=39661&fmi=170111331&e=UG9wZSBBaXIgRm9yY2UgQmFzZQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzczNzAwMjYmcD0xNGUmdj0xJng9MmRCeTQ2b29hS1BfdkRqVl9tMWZndyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8c7e2b2b118fabe0f9d1005f8a0bfb8d,1372.html
http://www.tmcnet.com/,Expereo Acquires Managed Access Services Provider Globalinternet,"In a massive managed services play, Expereo has acquired managed internet access services provider Globalinternet for an undisclosed sum. The move will consolidate leadership at Expereo with...",https://www.newsdesk.lexisnexis.com/click/?a=43377122504&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=49480&fmi=169656812&e=VE1DIE5ldA&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcxMjI1MDQmcD0xNGUmdj0xJng9YjNLa2RyR2Yyd1RpY0FwWnRhNklvQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=401490ae8d72277c8b8c23481e31dbe2,1373.html
https://www.tdameritrade.com/,Dime Community Bancshares Declares Quarterly Cash Dividend for Series A Preferred Stock and Common Stock,"Dime Community Bancshares, Inc. (Nasdaq: DCOM) (the ""Company"") announced that its Board of Directors has declared a quarterly cash dividend of $0.34375 per share of Series A Preferred Stock, payable...",https://www.newsdesk.lexisnexis.com/click/?a=43377052897&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=47689&fmi=227539306&e=VEQgQW1lcml0cmFkZQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcwNTI4OTcmcD0xNGUmdj0xJng9WGs1bGtBU2lhVEhDRjNUUExKRUNFUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d7dd61ba00f056fda3880889ec0e08e7,1374.html
https://www.barchart.com/,"Dolly Varden Announces Increase of Flow-Through Private Placement to $7,000,000",,https://www.newsdesk.lexisnexis.com/click/?a=43377039826&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcwMzk4MjYmcD0xNGUmdj0xJng9VVNMLVBPRDRnOExQNTVTaUtzcG5BZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=761482464dae0024a2b9c8c439cae2cb,1375.html
http://www.hr.com/,Architecting a Better Talent Acquisition Pipeline with PBK,"...spent large amounts of time sorting through email inboxes in order to acquire new talent, leading to an inefficient and time-consuming process. They hoped to find a budget-friendly solution to...",https://www.newsdesk.lexisnexis.com/click/?a=43376899036&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=23524&fmi=169850576&e=SFIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY4OTkwMzYmcD0xNGUmdj0xJng9enZ1c1gtMEtxdmxsZ19ZTjlucW8wUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8d2b468ba67a67fd06f1ddc538f827c3,1376.html
https://www.marketscreener.com/,Iconic Williamsburg Winery in Virginia For Sale,"...Photo: Business Wire) “This represents a once in a multi-generational opportunity to acquire an iconic, well-established, internationally acclaimed hospitality business with strong brand recognition...",https://www.newsdesk.lexisnexis.com/click/?a=43376886031&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY4ODYwMzEmcD0xNGUmdj0xJng9eWJoWVpNS2N4bGJ0R1hxS01uN1NJdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e34c25503266e5e70b9ef49da01b39f2,1377.html
http://www.nationalmortgagenews.com/,Why Finance of America was not initially looking to go public via SPAC,"Although merging with a special-purpose acquisition company became the hot way to go public recently, doing this kind of transaction was not on the minds of the management team at Finance of...",https://www.newsdesk.lexisnexis.com/click/?a=43377055323&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=34676&fmi=169692813&e=TmF0aW9uYWwgTW9ydGdhZ2UgTmV3cw&d=148270&t=3&mbc=Q1QzL2E9NDMzNzcwNTUzMjMmcD0xNGUmdj0xJng9RDN1X2tWRjQ0OEVnVkFjeERxYllVQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=de918c743366a24424d0901c61d7a439,1378.html
https://www.gcimagazine.com/,Cargill Beauty Enters Agreement to Acquire Floratech,"Cargill Beauty  has entered into an agreement to acquire Floratech , a provider of natural emollients and derivatives for beauty and person care applications. Related:  Floratech Joins the...",https://www.newsdesk.lexisnexis.com/click/?a=43376753525&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=20825&fmi=169721375&e=R2xvYmFsIENvc21ldGljIEluZHVzdHJ5IE1hZ2F6aW5l&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3NTM1MjUmcD0xNGUmdj0xJng9MVNqTEQ1QWtUZGZRejByY3EyeFViZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=1838f0a1b16147352748407aedff5244,1379.html
http://www.roi-nj.com/,121-year-old Paterson baking ingredients company is acquired by private-equity firm,"...Ingredients Corp. , a Paterson-based provider of ingredients for baked goods, has been acquired by a private-equity firm, according to a Thursday announcement. CORE Industrial Partners LLC...",https://www.newsdesk.lexisnexis.com/click/?a=43376881255&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=208457&fmi=634139701&e=Uk9JLU5K&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY4ODEyNTUmcD0xNGUmdj0xJng9NF8weDAxUmZJTzh6eXlJdFF4bE5HQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a2e8b94566466197f4d46b4c21a884ba,1380.html
https://www.marketscreener.com/,Eurofins Transplant Diagnostics Expands Footprint in Hawaii through the acquisition of Hawaii Cellular Therapy and Transplant Laboratory (HCTTL),.../PRNewswire/ -- Eurofins' US Transplant Diagnostics is proud to announce the successful acquisition of the Hawaii Cellular Therapy and Transplant Laboratory (HCTTL) . HCTTL will merge with Eurofins...,https://www.newsdesk.lexisnexis.com/click/?a=43376730035&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3MzAwMzUmcD0xNGUmdj0xJng9RXVhVmpkeGh3LTNHNkEycE9LNzl3QSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2904fc0d0f34fea8f9297995c0213988,1381.html
https://www.marketscreener.com/,STEWART INFORMATION SERVICES : Expands Property Valuation Solutions Through Acquisition of Pro Teck Valuation Intelligence,"...Inc., a subsidiary of Stewart Information Services Corporation (NYSE:STC), announced today its acquisition of Pro-Teck Services Ltd., DBA Pro Teck Valuation Intelligence, strengthening and expanding...",https://www.newsdesk.lexisnexis.com/click/?a=43376720875&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3MjA4NzUmcD0xNGUmdj0xJng9WmplNmRKZTZXTFBhbkh6UVVEOEgwUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=39727fb07df0373656bea8a67f1bc1a9,1382.html
https://www.rollingstone.com/,Penske Media and MRC Form Data Joint Venture,"...leading data scientists and robust research capabilities Established in 2019 through the acquisition of Nielsen Music, MRC Data is a leading global provider of data and anal...",https://www.newsdesk.lexisnexis.com/click/?a=43376764254&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=42666&fmi=169665492&e=Um9sbGluZyBTdG9uZQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3NjQyNTQmcD0xNGUmdj0xJng9eG14am5jRDBtaksySV9pZWZwYVlOQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=19071b466001b92f2c88496184158865,1383.html
http://www.variety.com/,Penske Media and MRC Form Joint Venture Merging Data Businesses,"...editorial content from 1905 to the present. VBI was created when Variety acquired TVtracker, the leading research and data solution in the TV industry, in 2011. MRC Data, established in 2019...",https://www.newsdesk.lexisnexis.com/click/?a=43376702301&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=51875&fmi=169670502&e=VmFyaWV0eQ&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3MDIzMDEmcD0xNGUmdj0xJng9Z1RaVlhCVjJFY1c0cTJqeWd0X3RoQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c46606b0030568ca8b2e6a9a43339406,1384.html
https://www.businessinsider.com/,Jagged Peak Energy LLC -- Moody's reviews Parsley Energy's ratings for upgrade upon acquisition by Pioneer Natural Resources,Rating Action: Moody's reviews Parsley Energy's ratings for upgrade upon acquisition by Pioneer Natural Resources,https://www.newsdesk.lexisnexis.com/click/?a=43376670623&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=7484&fmi=169657365&e=QnVzaW5lc3MgSW5zaWRlcg&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY2NzA2MjMmcD0xNGUmdj0xJng9U1M4ZlJrOTRpajZWZF9fdk9qVEdiZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=43cc9ed109726c39997e771af045c078,1385.html
http://www.debevoise.com/,Debevoise Advises Easy Solar in Closing $5 Million Funding Round to Scale Operations in West Africa,"Debevoise & Plimpton LLP advised pro bono client Easy Solar, a leading solar company in West Africa, in its closing of a $5 million round of funding,...",https://www.newsdesk.lexisnexis.com/click/?a=43376474168&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=119578&fmi=549735063&e=RGViZXZvaXNlICYgUGxpbXB0b24&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NzQxNjgmcD0xNGUmdj0xJng9RDNDUmd5YUw1VnFtNkFmMzRfTDJqUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a1eda5ed5bcea651d04459816d2db120,1386.html
http://www.roi-nj.com/,Cognizant acquiring industrial IoT company from N.C.,"Teaneck-based professional services firm Cognizant announced Thursday that it has agreed to acquire Bright Wolf , a privately held technology services provider. The deal for the Industrial...",https://www.newsdesk.lexisnexis.com/click/?a=43376447866&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=208457&fmi=634139701&e=Uk9JLU5K&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NDc4NjYmcD0xNGUmdj0xJng9RzlfdGVDaFBmMVRLdmlKbFpCbHJRZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=036701d70f69d92c67128272499286e3,1387.html
https://www.zacks.com/,PNM Resources (PNM) to be Acquired by AVANGRID for $4.3B,...energy entity with electric and gas utilities in complementary geographies. The strategic acquisition will increase operational and regulatory diversification along with expanding regulated utility...,https://www.newsdesk.lexisnexis.com/click/?a=43376455848&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=55198&fmi=169657950&e=WmFja3MuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NTU4NDgmcD0xNGUmdj0xJng9cWtna2RNNEpWazZXa19YZDZhemFiQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c5dad06a6d363ba66ed664020f6aa51e,1388.html
https://www.morningstar.com/,New Jersey American Water Completes Acquisition of Long Hill Township Sewer System,"Acquisition Adds 2,800 New Sewer Customers New Jersey American Water today completed its acquisition of the sewer assets of the Township of Long Hill, N.J. for $12.7 million...",https://www.newsdesk.lexisnexis.com/click/?a=43376470417&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NzA0MTcmcD0xNGUmdj0xJng9MUJnTzl0T0I1cUV2eHZnZFpheW1aZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e630ea3cfca3c1861de6367f906b6b0f,1389.html
https://www.crainscleveland.com/,"Riverside acquires Geroline Inc., a virtual manufacturer of midsole ice cleats","The Riverside Co. has acquired Geronline Inc. , a virtual manufacturer of footwear traction aids — like the K1 Mid-Sole Ice Cleat — for U.S. and Canadian markets as an add-on for its SureWerx...",https://www.newsdesk.lexisnexis.com/click/?a=43376369754&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=12031&fmi=169669046&e=Q3JhaW5zIENsZXZlbGFuZCBCdXNpbmVzcw&d=148270&t=3&mbc=Q1QzL2E9NDMzNzYzNjk3NTQmcD0xNGUmdj0xJng9ZjF5M1lIckRJNnZZdHctS3FHZzl1QSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=1ca8bd450206f84eba74a03ec1c61e20,1390.html
https://www.americanbankingnews.com/,Castle Creek Arbitrage LLC Increases Stake in CIIG Merger Corp. (NASDAQ:CIIC),"Castle Creek Arbitrage LLC lifted its stake in shares of CIIG Merger Corp. (NASDAQ:CIIC) by 146.9% during the 3rd quarter, according to the company in its most recent 13F filing with the Securities...",https://www.newsdesk.lexisnexis.com/click/?a=43376369845&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDMzNzYzNjk4NDUmcD0xNGUmdj0xJng9bjRFN2lWMzd1NTZGeWd2dld3R0MzUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=245308f2f6afe68ceffbccdc6160440e,1391.html
http://www.dvidshub.net/,"MCSC structural changes enable better naval alignment, acquisition support to Marines","...Systems In May 2020, Assistant Secretary of the Navy (Research, Development and Acquisition) James Geurts directed the disestablishment of the Navy’s Program Executive Office for Enterprise...",https://www.newsdesk.lexisnexis.com/click/?a=43376455570&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=14911&fmi=182945432&e=RFZJRFM&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NTU1NzAmcD0xNGUmdj0xJng9b3luYVM2RnBkWFQ0TXd1Sm1aZk9tZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3006ed181d1c241d510affaf52f5338b,1392.html
http://www.getnews.info/,Clean Tech Startup MF Fire Sees Success In First Month Of Equity Crowdfunding Campaign,"– MF Fire, a clean tech company offering groundbreaking wood stove technology that eliminates critical air pollution, has experienced a strong first month in its equity crowdfunding campaign....",https://www.newsdesk.lexisnexis.com/click/?a=43376419902&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=200249&fmi=622594972&e=R2V0IE5ld3MuaW5mbw&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0MTk5MDImcD0xNGUmdj0xJng9OHlPdHE2TkJSa3VZOEdXZldhY0o0ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3ce502c16ae6bd4061209b309c65628c,1393.html
http://www.getnews.info/,Custom Builder O2 Treehouse Sees Success with Equity Crowdfunding Campaign,"– The O2 Treehouse team, known throughout the world for unique, custom-built treehouses, has experienced a strong first month in its equity crowdfunding campaign. In addition to expanding its reach...",https://www.newsdesk.lexisnexis.com/click/?a=43376419878&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=200249&fmi=622594972&e=R2V0IE5ld3MuaW5mbw&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0MTk4NzgmcD0xNGUmdj0xJng9RFdfSUJBaU1Vd0VFT1JnV0xSUWNldyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=dd8f6c7d7b9cd1469077d77442dc2b7c,1394.html
https://www.reuters.com/,Ravens acquire DE Ngakoue from Vikings for draft picks,...media outlets reported. The deal comes under two months removed from Minnesota acquiring Ngakoue from Jacksonville. The Vikings nearly recoup what they gave up for Ngakoue on Aug. 30 - a second-round...,https://www.newsdesk.lexisnexis.com/click/?a=43376465282&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=283&si=42108&fmi=169587646&e=UmV1dGVycw&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY0NjUyODImcD0xNGUmdj0xJng9SlpIMTlIRFdIZWdZbkVFMFlvSXJRQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3d86651836a1d6a1a441b364d69b2061,1395.html
https://www.investmentnews.com/,LPL adds $350 million team after bank merger,"...Florida, will be using LPL’s Institution Services after CenterState merged with South Carolina-based South State Bank, which was already an LPL client. CenterState...",https://www.newsdesk.lexisnexis.com/click/?a=43376279716&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=25556&fmi=169663730&e=SW52ZXN0bWVudCBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDMzNzYyNzk3MTYmcD0xNGUmdj0xJng9NXpwTnRaOFpCM2dzd1JRU25zRzVtZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=939504bed3b2b71f0a44a8d3f5205e12,1396.html
https://www.tirereview.com/,Camso Acquires Material-Handling Businesses from Metro,"Camso , a Michelin Group company, has acquired two material-handling solutions businesses from Metro Industrial Tires (Metro), based in the greater Chicago area. “Chicago is one of the largest...",https://www.newsdesk.lexisnexis.com/click/?a=43376340186&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=49448&fmi=169736164&e=VGlyZSBSZXZpZXc&d=148270&t=3&mbc=Q1QzL2E9NDMzNzYzNDAxODYmcD0xNGUmdj0xJng9eFlySDhLQjJyWVdJWExLT3BQQmtjZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=38dffe4c776dc7c09aa4b408c150363a,1397.html
https://searchbusinessanalytics.techtarget.com/,Tibco expands analytics offerings with IBI acquisition,"BREAKING -- Tibco on Thursday reached an agreement to acquire IBI, formerly Information Builders, in a move that will strengthen the data management capabilities of Tibco's analytics platform...",https://www.newsdesk.lexisnexis.com/click/?a=43376629751&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=43957&fmi=202385475&e=U2VhcmNoQnVzaW5lc3NBbmFseXRpY3MuY29t&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY2Mjk3NTEmcD0xNGUmdj0xJng9bWNNTmlITGdrZW9kOUJud2QyQkhfUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=fa1b975f0c59e05d56d5e0b36a404e50,1398.html
https://www.americanbankingnews.com/,Castle Creek Arbitrage LLC Grows Position in Merida Merger Corp. I (NASDAQ:MCMJ),"Castle Creek Arbitrage LLC raised its position in Merida Merger Corp. I (NASDAQ:MCMJ) by 30.2% during the third quarter, according to the company in its most recent 13F filing with the Securities...",https://www.newsdesk.lexisnexis.com/click/?a=43376717783&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDMzNzY3MTc3ODMmcD0xNGUmdj0xJng9V1RyMm9aa05CbXhMMGNLQkhuVEZwQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=81f93fbb6c0972fd62c828d52e62f44c,1399.html
